ID_Bantuan,Latitude,Longitude,Jumlah_Penerima,Prioritas
B15135,2.102386460211621,107.9859231081829,1591,1
B15136,-9.12430884497155,97.37003760518185,4975,5
B15137,-10.532751687900694,122.370173411331,4122,5
B15138,-6.347176228572069,109.56985942201968,2839,1
B15139,-6.421120055961227,139.1475817441326,1383,2
B15140,2.9284189598983996,123.34950587304098,2964,3
B15141,1.0813431810281973,120.84289221576341,3833,2
B15142,5.687360264644244,137.19302920589593,4242,5
B15143,1.0957193053009142,105.28446867926215,4780,3
B15144,-3.889655594647186,120.86314393804915,4759,5
B15145,0.8817702360686859,119.96800120808295,2687,3
B15146,5.990804142168834,98.77725477830306,938,3
B15147,1.0724120035629774,137.87475017320196,3742,5
B15148,1.9485830516654108,127.21079768404778,3861,2
B15149,4.952205258234409,135.85286908527445,924,4
B15150,-9.067928557701382,140.19671979747469,130,3
B15151,0.9813329886113564,117.06408226571398,4139,4
B15152,3.463701285446632,131.96835273596045,515,2
B15153,5.224436203755182,121.567747836926,2663,3
B15154,-7.413522074901111,139.9476602449358,3062,1
B15155,-2.433206868687849,106.37228486895361,3990,5
B15156,0.5694324099561907,95.63558986555677,4557,3
B15157,-6.793048598477263,103.55358827829232,4828,3
B15158,-0.7919613247453405,100.8888639724028,4690,2
B15159,-6.621160697534011,115.09980632111368,4692,4
B15160,-5.331230650961996,98.56086937247203,734,4
B15161,-3.4941821593152937,105.12909590842958,4743,5
B15162,-2.003768321308362,99.42823050414158,4599,5
B15163,-3.360780182372439,117.39062779986978,2417,4
B15164,-2.6156761636052046,107.27174531596988,2329,5
B15165,-5.923991143099025,116.66633571621631,2577,4
B15166,-8.29759340161528,99.08885260204593,4091,4
B15167,-10.19505038544373,118.7760506366917,4355,1
B15168,-7.668361717641649,100.9831832854625,2869,2
B15169,-1.1069580944016888,99.56993676533655,4452,1
B15170,2.36396261265325,109.26089933016458,4483,1
B15171,-8.122790843470792,135.22320391727933,3404,1
B15172,-9.154558917864977,131.27198453465874,3695,1
B15173,1.7379361293372533,139.12089090577012,4777,2
B15174,-5.812308380866075,116.16898216171735,837,4
B15175,5.175490466864993,109.37230545936622,554,4
B15176,1.1434055003763426,139.66170966540344,1914,3
B15177,-5.445147196868476,112.56133160032115,1943,4
B15178,-6.077773287507016,95.41875668598801,4458,4
B15179,-2.0971274333877457,132.72499623534046,1090,4
B15180,-9.65454063927044,102.7836848844628,2390,2
B15181,-8.999499285029916,128.02397171409868,1240,2
B15182,-8.010416017624728,95.69560696080856,4024,4
B15183,2.170301086177524,100.10554754903545,2221,5
B15184,-2.264424892424918,117.24392345160754,2957,3
B15185,-10.82035891283447,98.12330921807201,442,1
B15186,0.4497809670258537,135.87702120160137,1578,5
B15187,-3.79726696277155,129.49397681835393,2882,4
B15188,-2.3155097956154354,110.09652435292782,4640,2
B15189,-7.360023861980095,122.48593906224836,372,5
B15190,-1.619702117300239,127.9142298216427,2895,4
B15191,5.645605075775308,129.74836267688394,2449,1
B15192,-9.751440252902055,113.2010939064424,4699,2
B15193,-6.17340420570468,136.34481015386487,3447,2
B15194,-6.869040921365894,138.32209758216084,535,3
B15195,-6.774661717229947,104.00290155639681,4481,5
B15196,-4.561991921388586,136.91698478799904,1645,3
B15197,2.9078663406508483,127.78330350610773,1748,3
B15198,4.518597729394585,135.85435095031957,4137,2
B15199,-7.562343513197454,114.53869633921886,1784,2
B15200,-1.7698510548820838,125.41508691223198,3977,4
B15201,-0.17271747318683417,105.82746979960332,2389,4
B15202,-2.128932935814637,129.55068061024775,3999,3
B15203,-3.6207012986523672,121.7597411447662,4266,2
B15204,-7.736416400392956,117.12347514691248,3477,1
B15205,-2.700270893612945,126.8633540725548,3906,1
B15206,-4.179347928907409,120.40788247182164,4420,2
B15207,2.524577162538584,130.2063241199619,2724,3
B15208,1.9812741057709182,134.48805907350118,721,3
B15209,-8.722022419503599,131.82789000492556,1259,4
B15210,-9.495176106427852,109.14530504950243,4140,3
B15211,4.438617034867551,139.90148382392724,3603,3
B15212,-1.8963573876035387,124.88809809397586,1121,5
B15213,3.582615933804041,109.8794578998579,2029,5
B15214,-10.01143095037118,96.95872026272382,1943,5
B15215,-2.049234519132286,140.45243484632994,3097,4
B15216,-1.8297492522039818,122.55480009836754,2720,3
B15217,3.6319345532165492,105.4668520753148,1072,2
B15218,-9.340630030094973,117.59169485141327,3100,5
B15219,-6.912425417509542,113.28686209292377,594,5
B15220,-4.088848663920777,138.76280102608405,2905,3
B15221,3.719305082139016,117.66240347801698,4642,2
B15222,4.961016356199639,117.29471261256771,974,3
B15223,5.876318533091673,131.55158655522507,2727,2
B15224,5.306289269794867,112.98193197452818,2821,1
B15225,-10.898990150645975,104.03984402533058,110,1
B15226,-10.188958195284176,130.34634028874612,3024,3
B15227,-8.490684074320992,136.8649973457233,2403,3
B15228,-5.069344354905357,97.10340744616163,4756,2
B15229,3.1086065267782974,134.5554028020025,4236,5
B15230,4.175155320703167,115.14170700760411,3322,1
B15231,-7.823815092992088,108.3001399824546,4522,5
B15232,-0.4657094224649523,96.8022955096119,3126,3
B15233,4.595153746109702,104.45404741345013,4419,3
B15234,-3.116560489167547,110.31201084224917,3863,5
B15235,-9.239759276802673,98.25147515922889,2017,3
B15236,-3.217167948561376,103.68434298786862,1734,3
B15237,-4.611486661103027,128.8946603504979,4736,2
B15238,-1.1798140668778814,126.59559754671554,1334,3
B15239,-3.542802365079238,130.41259019300568,1562,4
B15240,-10.705119243486795,102.60185789488013,1697,5
B15241,5.89796146803241,96.97938766028535,966,3
B15242,-1.759815958580294,116.55513407699834,1330,4
B15243,-2.9482771567616375,110.76809781492906,2263,1
B15244,5.228495315568917,130.7297216778741,4975,4
B15245,-8.350373751019688,119.78603092455555,4468,5
B15246,-7.78296075673078,137.8342942556035,4717,5
B15247,2.736250734067319,97.81549398424335,3989,4
B15248,-6.565871639574851,111.729112803484,1658,3
B15249,2.5868608069559578,113.64106766602498,3148,4
B15250,-6.383930790555457,100.79091396676134,3322,3
B15251,-10.435810286174975,121.81873054862051,4295,2
B15252,-2.2107496939258287,96.84931245753782,4060,3
B15253,-7.656330619843357,127.7853559133907,3415,1
B15254,1.883386979852009,96.72238539521405,2689,1
B15255,-0.0996062350534821,135.17971457340136,4817,5
B15256,4.701245355624602,97.99124069261795,4015,1
B15257,2.310802073517511,115.99207308287257,2632,1
B15258,-7.9268087677076435,102.1477283458055,2963,1
B15259,2.6026900233015375,101.12362327691967,4393,4
B15260,-0.09047023816160404,128.17592170310652,2843,4
B15261,0.37217790993062394,130.61554792935544,1131,4
B15262,3.148469061492529,129.00315800590766,311,5
B15263,-1.2449908237880152,113.58362515818001,3184,3
B15264,-3.0779402559987803,140.57615770792987,1399,5
B15265,-0.17710239890162427,110.63857020897926,897,2
B15266,-5.934723707707896,106.28285981268215,4734,2
B15267,-7.8958487715193115,140.83924939572807,1409,4
B15268,-0.5180067527888106,139.95473304288612,1104,3
B15269,-7.024577725546879,122.22445482629794,4789,4
B15270,-9.641443141107686,104.61580220117922,4082,3
B15271,-10.990578862050683,105.97094705030645,3264,1
B15272,-0.6585701761988592,118.96073047426772,2885,4
B15273,-4.843470680835974,130.70074739623766,3061,5
B15274,1.7892865014487516,98.56289064253968,269,1
B15275,-4.6220012286772585,126.63283842471844,987,4
B15276,-2.7379413799501453,99.74309906892769,3044,2
B15277,-4.079555462138456,133.82909424285225,214,5
B15278,0.05977144885888386,119.47743822333045,2100,4
B15279,-4.9456342457455404,140.5259281615897,776,1
B15280,5.384050049019251,129.63718268249585,1204,5
B15281,4.914498772175012,117.87251823952761,2462,3
B15282,3.416474345173782,101.49414887429973,1873,1
B15283,4.645104599736717,119.95020002585339,3797,3
B15284,-3.3646252961903524,100.26445786116278,3967,3
B15285,-1.880683254578635,136.63747039457613,4275,5
B15286,1.615574073490155,105.58311646736941,130,4
B15287,0.834480723955199,134.8068672884693,4308,2
B15288,4.141536125293003,108.97951760669609,1557,1
B15289,1.1776274633638195,105.20733409409934,3658,4
B15290,5.96404003988383,108.9948623815035,4057,5
B15291,-5.075401402862953,127.54749123304126,1131,5
B15292,3.160961618070104,119.15991617373035,4054,3
B15293,0.8597919881552922,99.94373441962307,2626,3
B15294,0.7535695686553154,101.30471479392993,746,3
B15295,-5.460794887635019,112.41236494127905,607,2
B15296,2.3552304711913834,110.57300184242943,4780,3
B15297,4.306392379909186,134.17982892467663,1080,1
B15298,-7.28467615415043,121.32364676253187,3098,1
B15299,-0.3665537690160292,103.58888936005626,920,3
B15300,-4.333707905252822,96.30377796093966,1607,3
B15301,5.8223180280129085,99.70870285666588,4527,1
B15302,-2.859842130861413,127.21893743685821,1374,2
B15303,-7.118557045451974,133.96647428327748,986,2
B15304,-4.508420371228847,130.99674813362842,3690,1
B15305,0.11525262688264526,131.33427187645418,4624,5
B15306,-9.706480687057203,107.00420351972912,4153,1
B15307,-0.7387673562389612,140.4979574650218,2487,4
B15308,4.830820906041266,98.97479269328687,1720,3
B15309,3.4561673901834578,132.77038549564577,4633,3
B15310,-9.849549876814283,99.45359460160145,2318,3
B15311,5.887627938564158,107.30644001601915,776,2
B15312,0.8783577029659444,117.78904529567761,1084,4
B15313,-8.241225986661597,97.45367545514384,4505,1
B15314,-10.7889264841198,113.13188189038834,4922,5
B15315,-8.088195183033427,111.10526158096391,50,3
B15316,3.2489906516575555,124.76991576111593,877,2
B15317,-10.632131475932216,128.0286177901017,360,2
B15318,-7.036495838492529,99.16278381981562,4560,2
B15319,1.8741951206928817,96.75115002637502,4864,4
B15320,-1.0361208897317038,130.6910008287937,2328,1
B15321,2.3065070761232622,119.28760380656476,1567,2
B15322,1.6845585650553954,119.59329066252114,4454,4
B15323,-10.13977641892932,140.11296687558576,2248,2
B15324,4.172694124600577,115.13611046048172,477,1
B15325,-7.1404588172014325,104.0248559877111,4768,4
B15326,-1.5923285160940157,126.30949241265935,4774,5
B15327,-0.04710133902776015,132.52119082500406,654,1
B15328,-8.133320414953378,118.10859579593199,1026,2
B15329,5.595931363916566,126.82347113851883,2509,1
B15330,-2.7013487465157464,118.64084463715137,3015,4
B15331,-10.02007417484431,113.73820388755581,3327,4
B15332,4.933454761223286,96.57678450110147,540,3
B15333,-1.0334466657144432,102.99215877209501,4310,2
B15334,0.8862843656833981,117.06930449747806,1522,2
B15335,-2.072011571118191,113.24031439289905,2831,3
B15336,3.190545231208448,133.7726533355471,791,4
B15337,-10.436731142715415,99.98851259116392,1755,4
B15338,-6.4375677902884885,97.30586659126915,3185,2
B15339,-3.0159779411542322,99.00831431726264,4994,4
B15340,-9.69773852266693,126.1922628041729,1010,1
B15341,1.0004133785531906,122.34577997294758,1549,4
B15342,-4.307721961054107,124.08213509164644,2882,4
B15343,-6.364644165441551,102.21838711935959,2230,2
B15344,-10.942559604256992,118.75222732776794,846,4
B15345,1.2371152997492132,130.31282142719547,392,1
B15346,3.17475825083865,126.45831267577935,2393,5
B15347,-4.284310893414527,115.17963902332828,4530,5
B15348,-1.4082943904327863,99.76102361385297,1336,5
B15349,-7.129327359196827,135.04990984059495,2254,2
B15350,-0.4226400132377375,119.20539972482328,354,5
B15351,-10.793663208641592,135.92439495058684,3119,5
B15352,-2.6930537493211073,115.18020512108853,1579,1
B15353,-0.048506808708230764,105.90259914712985,1198,1
B15354,4.609260144905479,109.1409984710934,2427,5
B15355,-4.517291108921167,114.23486906037465,1883,3
B15356,2.0082334506775066,123.25426412674045,2624,4
B15357,-0.8393204909604872,130.3699054597753,1233,4
B15358,4.759205919726369,106.16146906520565,4475,4
B15359,-4.22757951378968,103.63520835046103,2423,2
B15360,-5.575379222159204,104.32230383435264,2068,2
B15361,4.081413977800445,137.9869898345298,1855,4
B15362,-10.162845176059085,102.54164727047994,4924,5
B15363,-8.681448320127494,110.90418998482916,1092,3
B15364,-9.599124612071245,117.3499105329941,1947,1
B15365,3.3328692617988445,120.58536033857352,2987,2
B15366,-10.819673802704571,134.47191659658967,1931,4
B15367,3.6481716434498175,100.19265679820101,4801,1
B15368,-3.3284474786884637,99.96861608550732,3851,5
B15369,-10.931570259482497,109.55484389466889,4793,2
B15370,-4.172031987395289,114.00726704608238,703,5
B15371,-7.824385702234395,112.193680450426,1669,3
B15372,-0.38519171297322785,113.02748307455698,995,3
B15373,0.5490994286679918,134.1669300495657,676,5
B15374,-2.712031303115003,133.48674270601447,701,2
B15375,-10.31116806752561,132.05306005956461,4752,2
B15376,0.15418967424243135,129.74291071811405,2824,1
B15377,3.3146593212938598,96.85790618550512,2079,5
B15378,1.2455127145488252,101.87183432539196,2392,3
B15379,3.1092846222404162,128.68086159819228,2715,1
B15380,-7.591338099634913,122.36282047313291,993,1
B15381,4.1110949741602045,126.00145058308854,4328,4
B15382,-5.5227113389846325,127.97884375228097,545,4
B15383,-10.772118157716152,136.92277664699813,3832,2
B15384,3.337657987594202,124.21657548360133,4453,2
B15385,5.010961572400355,107.67610171907577,414,1
B15386,0.14448935609492963,98.81873310298917,97,3
B15387,-7.065577282121781,114.87589753803782,2819,5
B15388,-6.720344107196984,127.65308001047399,3774,2
B15389,-3.0679211515944687,107.96746443386576,4251,5
B15390,4.263128353224131,100.52364852333719,2303,2
B15391,-8.456839845491508,140.942150881527,4504,1
B15392,3.041552382919278,114.26822080200822,4973,4
B15393,-6.047852252012444,104.95048040787474,1971,2
B15394,2.7459648802946646,102.56957318434814,2607,1
B15395,4.6446103592261565,134.68798947537755,2020,2
B15396,-3.7326041760965563,132.70177840004342,1143,4
B15397,-4.794138880205976,123.21274709688657,2900,2
B15398,2.6377624225121306,120.17053350963717,795,4
B15399,-1.9987909995503017,138.7661942202637,2293,4
B15400,0.6356338238743504,105.50031067445583,4714,5
B15401,-0.4119029716599485,114.10810541439835,335,4
B15402,-8.400889624038463,96.13459008378466,3528,5
B15403,3.361436124922548,114.25512928964952,2402,4
B15404,-7.671823105976685,112.67395993061184,2391,3
B15405,4.848796449203274,138.67668901194497,3797,2
B15406,-6.740288045823487,111.4786920346965,4105,5
B15407,1.4759765456536122,133.40030592996555,4366,1
B15408,-6.160858310608935,130.26330833767685,2865,1
B15409,-5.597648054023314,101.77451429921737,826,5
B15410,-5.72996850270081,139.28499225364362,2428,5
B15411,1.7141683184434164,124.02442450793711,69,3
B15412,-1.5341429945203178,122.44132425570817,2148,3
B15413,4.010191749407452,95.5384504282596,1916,1
B15414,-5.774663773531238,127.16369650760225,530,3
B15415,0.7638728749646528,97.55892776386784,3657,3
B15416,1.800126194272881,103.52751734510714,3542,5
B15417,-8.42480407849071,99.53656519901327,2451,2
B15418,-4.18998092556321,112.39747246022687,171,2
B15419,-2.792102596043012,131.60272909811192,1917,1
B15420,-4.953314371795637,127.53955111721837,3985,5
B15421,-5.5240858685246526,99.90797659215872,3618,2
B15422,0.6691381979599118,131.72921486805853,302,2
B15423,-7.330271239788694,116.19896846330364,4826,5
B15424,1.0596426692691896,96.50101578285022,4737,2
B15425,4.89575133864242,105.296017172109,974,2
B15426,-1.3916421399782308,131.11853428651884,347,4
B15427,-0.6056179754289417,128.7317879904636,4370,1
B15428,-9.828144063890486,103.66415166471107,2695,5
B15429,3.6961073615030795,96.74795698437532,642,4
B15430,-6.147387617602286,108.57928942335101,4267,5
B15431,-0.5441301860143977,131.5666372710237,473,1
B15432,5.644906885661641,138.165962173094,1082,4
B15433,-0.876455790262268,121.35273920671357,617,5
B15434,1.3200612868944184,99.19077732859638,1211,2
B15435,-3.429566490196218,118.09596313833103,2255,1
B15436,-9.973780660244024,140.94440312070566,93,4
B15437,2.559188941326404,138.1787745745949,175,5
B15438,-10.405019698512243,140.68770617947155,855,4
B15439,0.9111830910935197,127.17307669303779,4685,1
B15440,-10.610333256456173,114.60007397120624,2884,2
B15441,3.6591890218033996,136.0839597643441,2524,5
B15442,-8.32018739083933,136.17830130005598,4035,4
B15443,-2.25738457747663,101.64078231966018,1198,2
B15444,-0.8484380237864961,130.66774941333483,1816,3
B15445,-3.2217280746519945,137.28823789485043,1731,2
B15446,-5.207020681068917,136.33190513642444,4696,3
B15447,-3.047156964923481,127.51434640155625,4121,5
B15448,-5.705932184020302,119.71848342814684,653,5
B15449,-3.5519200996253257,130.7304661587722,1522,4
B15450,-4.898479153033479,118.74316870411096,2441,1
B15451,-1.3745180003785293,109.776767193159,1825,2
B15452,-6.955289241835281,106.91117071080724,1240,4
B15453,5.807161433538212,119.87023233442092,4943,1
B15454,-2.485210792503185,115.97392450364282,2060,1
B15455,-7.699244683953336,119.1267823295563,4991,5
B15456,-2.8898652573563677,106.99205779271253,1764,3
B15457,3.7290572019220125,122.16682358792653,4461,4
B15458,-10.629284516885274,125.45542330878637,2995,5
B15459,0.5524200248239097,132.11504910939377,3055,2
B15460,-1.6845474545032229,122.13942144249492,2838,2
B15461,-8.117514095707696,129.7792569088824,2391,4
B15462,2.897099468183651,102.79172499446972,4203,5
B15463,-4.728961419641903,100.56888395907576,213,1
B15464,-6.005365510136373,103.26349015855183,4336,1
B15465,3.0781282615673184,133.9281956036115,2570,5
B15466,-0.145074214741701,120.58289475311231,4177,4
B15467,4.270404422472016,115.94450065036477,3946,3
B15468,-0.2919770375896107,130.05933349388567,2582,3
